FID,the_geom,OBJECTID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,PROVINCE10,PROVINCE_1,Shape_Leng,Source,Major_or_M,Known_or_a,Name,timeperiod,pid,en_name,Lat,Lon,featuretyp,awmc_mod,awmc_impor,awmc_class,creator,notes,timeperi_1
ba_roads_clean.2856,"MULTILINESTRING ((7.271339999999327 36.23968000000059, 7.276340000000346 36.24134000000049, 7.280993515204386 36.23813745467146, 7.288845736523626 36.235995939766326, 7.298482553597353 36.23028523335222, 7.307048613218285 36.22386068863648, 7.312402400481403 36.22243301203304, 7.32917760057245 36.2227899311838, 7.339528255947926 36.221719173731344, 7.351306587926672 36.21886382052429, 7.363084919905532 36.21600846731724, 7.377718605091502 36.21458079071385, 7.389496937070362 36.21279619495931, 7.398062996691294 36.21279619495931, 7.408413652066599 36.209583922601496, 7.415195115933329 36.20887008429975, 7.424831933006885 36.20494397364007, 7.433933371354215 36.20387321618762, 7.445354784182143 36.20637165024368, 7.463200741725871 36.208156245998055, 7.479975941816974 36.208156245998055, 7.491040435494142 36.21065468005412, 7.503532605774751 36.209583922601496, 7.513883261150056 36.20779932684712, 7.526018512279904 36.20812055408288))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,0,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2857,"MULTILINESTRING ((7.200960000000123 36.39824000000044, 7.190514510457831 36.401784885347524, 7.171597795461423 36.4074955917614, 7.157321029426441 36.40999402581764, 7.1455426974475245 36.41070786411939, 7.130909012261611 36.41106478327015, 7.12416999999914 36.41807999999946, 7.118459999999686 36.41537000000062))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2858,"MULTILINESTRING ((7.149468808107258 36.30827206781839, 7.145899616598513 36.292746084755265, 7.13733355697741 36.28275234853078, 7.130195173959919 36.27240169315547, 7.12377062924412 36.25776800796956, 7.11770300367931 36.24955886749939, 7.106638510002313 36.23813745467146, 7.09748000000036 36.228619999999864, 7.089340000000448 36.228619999999864, 7.089863309911038 36.223503769485546, 7.081297250290106 36.21243927580849, 7.074710000000891 36.20932000000005, 7.0723742715182425 36.19816250977351, 7.0630943735954475 36.176390441570106, 7.058097505483261 36.16746746279824, 7.0527437182201425 36.15247685846157, 7.044713037325494 36.13623703709675, 7.0347193011009495 36.121603351911006, 7.022940969122089 36.107326585876024, 7.006620000000112 36.089860000000044))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,0,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2859,"MULTILINESTRING ((5.302330000000438 36.09252000000015, 5.305624474689239 36.09733284965148, 5.317045887517224 36.1048281518199, 5.318989999999758 36.11007000000063, 5.325611947138327 36.1130372922899, 5.3305899999995745 36.11751000000004, 5.3434579046820545 36.134095522191615, 5.394870000000083 36.193020000000615))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2869,"MULTILINESTRING ((0.012430000000677 51.88601999999986, 0.0600799999992887 51.88459999999941, 0.1025499999997237 51.884830000000875, 0.141219999999521 51.872339999999895, 0.1668000000009329 51.869370000000345, 0.2120099999993386 51.86876999999919, 0.2744700000002354 51.87115000000091, 0.352469999999812 51.87364999999954, 0.4035500000009051 51.87591000000077, 0.4419199999993566 51.886619999999425, 0.454420000000141 51.88423999999952, 0.4883200000003285 51.8747199999998, 0.5298600000006672 51.874359999999854, 0.5359100000005128 51.872339999999895, 0.6245500000005677 51.88423999999952, 0.6590500000003203 51.88126999999997, 0.7164500000000089 51.87709999999976, 0.7489299999997456 51.878290000000675))",1898,0,0,0,0,0,0,0,1.77864461,BAtlas_8,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2870,"MULTILINESTRING ((-2.4545500000003813 53.26492999999937, -2.477629999999408 53.27635000000015, -2.483523647130596 53.27826136265355, -2.530450000000087 53.29348000000033, -2.5466300000006754 53.30251999999939, -2.563290000000052 53.31869999999981, -2.581369999999879 53.34821000000022, -2.5870799999993324 53.36058000000048, -2.590410000000702 53.3734299999997, -2.5966000000007625 53.41006999999996, -2.6075400000008813 53.441010000000574, -2.6313399999998524 53.47004000000021, -2.6418099999991114 53.49336000000039, -2.64419000000089 53.51049000000057, -2.650369999999384 53.530000000000655, -2.6594199999998978 53.54903999999988))",1877,0,0,0,0,0,0,0,1.73816928,BAtlas_8,1,0,,,,,,,,0,0,0,,,
ba_roads_clean.2871,"MULTILINESTRING ((5.846990701803634 51.83884218444558, 5.847859999999912 51.84713999999991, 5.863559999999893 51.87854999999945, 5.877839999999253 51.906390000000044, 5.901400000000649 51.9356499999995, 5.907110000000216 51.94850000000048, 5.909250000000725 51.95993000000101, 5.849425683566324 51.955572592739145, 5.808960000000411 51.952789999999425, 5.763269999999579 51.951359999999056, 5.745419999999342 51.94850000000048, 5.708300000000236 51.94492999999977, 5.636920000000941 51.937079999999696, 5.611220000000628 51.937799999999754, 5.570530000000815 51.94421999999946, 5.531269999999438 51.94492999999977, 5.492729999999938 51.94779000000017, 5.437760000000765 51.94779000000017, 5.3703000000005545 51.955640000000244, 5.312480000000619 51.967780000000914, 5.263230000000419 51.980630000000076, 5.231100000000822 51.99990000000071, 5.172570000000746 52.03701999999987, 5.1290200000003665 52.04701000000023, 5.0818400000007955 52.062540000000865, 5.03830999999991 52.0835000000007, 5.005939999999157 52.0873100000008, 4.945980000000475 52.08445000000023, 4.89172999999937 52.078740000000835, 4.842239999999947 52.07778999999931, 4.805159999999887 52.076750000000175, 4.748009999999397 52.079690000000596, 4.730879999999274 52.093020000000195, 4.711840000000052 52.10920000000084, 4.6594999999998095 52.11775999999924, 4.654739999999947 52.132040000000416, 4.644270000000688 52.13680000000022, 4.606200000000285 52.1263299999992, 4.5766899999998145 52.12442000000016, 4.531000000000915 52.134889999999416, 4.5233900000002905 52.141560000000084, 4.506260000000111 52.1501200000003, 4.461520000000803 52.151070000000004, 4.451049999999782 52.15202999999934, 4.438679999999238 52.16439999999966, 4.421549999999115 52.17963000000054, 4.418690000000481 52.19676000000072, 4.401320000000908 52.2029500000009))",2016,0,0,0,0,0,0,0,5.90184906,BAtlas_11,1,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2872,"MULTILINESTRING ((4.836269999999786 46.778729999999996, 4.847620000000461 46.793400000000474, 4.84684000000027 46.798720000000685, 4.851829999999609 46.8436899999997, 4.848980000000722 46.900079999999434, 4.851829999999609 46.92364000000083, 4.861109999999883 46.96932999999996, 4.875389999999243 47.02072000000044, 4.884860000000117 47.04752000000008, 4.895379999999932 47.06497999999931, 4.913889999999924 47.09285000000102, 4.952489999999784 47.12708000000026, 4.956060000000491 47.14350000000013, 4.9596199999996315 47.19347000000022, 4.9603399999996896 47.22774000000027, 4.973900000000924 47.250580000000014, 4.988890000000595 47.26842000000033, 5.036009999999806 47.31839000000036, 5.082399999999325 47.41404999999952, 5.092399999999657 47.44974000000008, 5.135229999999922 47.535400000000664, 5.155930000000808 47.57466000000022, 5.177130000000034 47.61892000000091, 5.193550000000073 47.65818000000036, 5.234239999999886 47.72599000000088, 5.2713600000007546 47.79167000000052, 5.299199999999416 47.84235000000086, 5.317979214854915 47.8709743636349))",2015,0,0,0,0,0,0,0,5.02426286,BAtlas_18,1,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2873,"MULTILINESTRING ((1.6107200000005832 50.72632999999951, 1.631729999999152 50.706430000000296, 1.6652799999993704 50.65717000000035, 1.6931200000000217 50.62433000000067, 1.7066799999993236 50.6014899999991, 1.7395199999992315 50.565090000000055, 1.7791400000005524 50.51225999999963, 1.8062599999994973 50.47941999999972, 1.8282600000002844 50.44635999999991, 1.8412399999996865 50.4266000000008, 1.8569399999996676 50.393760000000896, 1.876220000000103 50.36163999999911, 1.894780000000651 50.31166999999925, 1.9269000000005008 50.26455999999973, 1.9504600000001346 50.23956999999973, 2.0189900000005423 50.151770000000454, 2.0589600000002406 50.107509999999934, 2.1274900000008756 50.03041999999914, 2.2320699999999647 49.960460000000296, 2.294169999999326 49.924769999999626, 2.3055899999999383 49.92120000000068, 2.3020199999992315 49.909069999999815, 2.2874100000008184 49.894969999999375, 2.293221272990536 49.88962332124095, 2.3391400000001 49.88123000000098, 2.3584200000005353 49.87052000000051, 2.3876799999998184 49.863380000000745, 2.5111799999995696 49.8091299999997, 2.556860000000654 49.79414000000003, 2.5772099999995817 49.785570000000064, 2.61717999999928 49.76915999999994, 2.652870000000007 49.75559000000072, 2.699269999999217 49.73488999999984, 2.7863600000001725 49.702769999999816, 2.834899999999834 49.67921000000018, 2.881299999999044 49.65136999999959, 2.931989999999189 49.623530000000756, 2.9751699999996504 49.595690000000104, 3.0244299999995974 49.5671399999992, 3.0972399999991467 49.514320000000225, 3.1864700000004973 49.465770000000816, 3.2485699999998587 49.43721999999991, 3.2853861200337064 49.416263758882906, 3.300680000000227 49.41151999999977, 3.324239999999861 49.39011000000039, 3.3263999999999214 49.38028999999915, 3.339132947600717 49.375663767764706, 3.3499599999995553 49.371730000000696, 3.3949300000004996 49.36245000000065, 3.417779999999823 49.36245000000065, 3.4406199999993987 49.3703000000005, 3.4848800000000324 49.37386999999944, 3.5212800000008997 49.372439999999244, 3.561970000000656 49.35245000000032, 3.6190800000005083 49.32317999999947, 3.651200000000358 49.31675999999976, 3.6729699999996797 49.3081899999998, 3.7600600000006352 49.30463000000066, 3.8200199999993174 49.28535000000022, 3.8664200000002893 49.26893000000018, 3.8971199999996884 49.26965000000024, 3.9981299999998896 49.25036999999986, 4.021665111983964 49.259502727184326, 4.031599835281838 49.26335786573634, 4.048070000000848 49.25233999999904, 4.126949999999852 49.225920000000826, 4.159069999999701 49.21736000000061, 4.194770000000119 49.178809999999544, 4.2218900000007125 49.15240000000091, 4.2325999999993655 49.13811999999973, 4.243309999999838 49.128129999999146, 4.270430000000545 49.09958, 4.301129999999773 49.063169999999445, 4.334679999999992 49.016770000000236, 4.359660000000076 48.99107000000009, 4.36823000000004 48.97179999999946, 4.348644323521171 48.94748348379244, 4.321110000000772 48.91683000000012, 4.29255999999981 48.87185999999929, 4.262580000000469 48.84187999999995, 4.23974000000095 48.811900000000605, 4.219040000000064 48.78549000000021, 4.212970000000553 48.76907000000034, 4.197980000000882 48.70767999999953, 4.1951200000003155 48.68483999999995, 4.188700000000608 48.667700000000025, 4.170140000000231 48.59916999999962, 4.142299999999636 48.54492000000033, 4.138730000000521 48.52779000000015, 4.136590000000069 48.4971000000005, 4.133019999999362 48.48139000000094, 4.121600000000399 48.41642999999942, 4.114460000000804 48.38788000000028, 4.103750000000332 48.360039999999685, 4.09713000000005 48.31554999999935, 4.0894700000008015 48.311499999999796, 4.0666299999994635 48.307210000000794))",2043,0,0,0,0,0,0,0,2.62699025,BAtlas_11,1,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2874,"MULTILINESTRING ((3.8080900000003908 50.303589999999474, 3.7873899999995615 50.330719999999985, 3.773830000000089 50.359990000000835, 3.7445599999992396 50.40423999999996, 3.7252900000003706 50.42708999999928, 3.719580000000974 50.44136000000083, 3.7181500000006054 50.46991999999955, 3.7099400000007563 50.504890000000216, 3.6963799999995217 50.53202000000067, 3.6921000000003232 50.556290000000445, 3.6921000000002095 50.57271000000037, 3.6913800000002084 50.57770999999957, 3.6963799999995217 50.61125999999979, 3.7006600000004823 50.65409000000011, 3.707800000000077 50.67978000000045, 3.707089999999994 50.68978000000061, 3.7163700000000404 50.713340000000244, 3.724930000000427 50.758309999999256, 3.7349300000005883 50.79328999999967, 3.7584800000004748 50.87823000000037, 3.7620499999993626 50.90464000000077, 3.7649099999999294 50.92605999999972, 3.768480000000636 50.97960000000069, 3.7713299999996366 51.033849999999745, 3.7741900000002033 51.063829999999086))",1989,0,0,0,0,0,0,0,2.91408357,BAtlas_11,0,0,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2875,"MULTILINESTRING ((2.604349999999613 49.3399100000006, 2.5994349029845694 49.316795943609804, 2.6006349384200576 49.301700937971816, 2.601679999999874 49.292310000000725, 2.5895500000005995 49.2751800000006, 2.57812000000024 49.25161999999915, 2.580980000000636 49.228779999999404, 2.5847300000006044 49.213250000000755, 2.5759799999995607 49.19736999999992, 2.560279999999807 49.17381000000029, 2.5452900000001364 49.15382999999929, 2.5238700000009544 49.1202799999993, 2.4981700000008686 49.09172000000035, 2.4767599999995014 49.07387999999992, 2.459629999999322 49.05103000000054, 2.4339299999992363 49.02676000000065, 2.393697974986935 48.99227540713207, 2.3887699999995675 48.98869999999988, 2.3673536373109982 48.97086457750942))",2012,0,0,0,0,0,0,0,1.94289599,BAtlas_11,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2876,"MULTILINESTRING ((2.088030000000799 49.435559999999896, 2.0646600000000603 49.41865999999936, 2.004699999999616 49.38011000000006, 1.951160000000641 49.354419999999664, 1.912609999999404 49.32728999999938, 1.869070000000761 49.29945000000055, 1.8469399999995062 49.288029999999765, 1.7976799999997866 49.25304999999935, 1.703590660719101 49.19606319951555, 1.7250936858365549 49.187964311371616, 1.7572099999998727 49.17095999999947, 1.8835600000002728 49.129559999999344, 1.9385199999996416 49.10528999999963, 2.025610000000597 49.08244000000008, 2.045599999999581 49.07459000000017, 2.059880000000703 49.07530000000048, 2.095569999999441 49.06173999999925, 2.108420000000592 49.05459999999948, 2.1937199999993027 49.02605000000051, 2.2786699999997495 48.99820999999986, 2.3008000000009474 48.9932100000006, 2.3673536373109982 48.97086457750942))",2011,0,0,0,0,0,0,0,2.27598692,BAtlas_11,1,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2877,"MULTILINESTRING ((3.8080900000003908 50.303589999999474, 3.780053991821376 50.29004012576604, 3.77216000000044 50.28597000000087, 3.5094700000008743 50.111800000000585, 3.488049999999987 50.09395000000046, 3.3410000000003492 49.9990099999996, 3.2974596508607306 49.97444525241548, 3.245230000000447 49.94382000000053, 3.1447100000004866 49.878370000000416, 3.1207799999993426 49.86195000000055, 3.055819999999585 49.82055000000042, 3.007999999999811 49.79270999999983, 2.92197999999928 49.734179999999526, 2.834899999999834 49.67921000000018, 2.7813499999993496 49.65637000000066, 2.725669999999866 49.627099999999814, 2.7106800000001954 49.61710999999923, 2.6692800000000716 49.60068999999942, 2.6278800000000047 49.57356000000084, 2.6032500000001164 49.56214000000011, 2.5604199999997945 49.53715999999986, 2.545430000000124 49.53145000000046, 2.525439999999435 49.5271599999997, 2.5033100000001696 49.51930999999979, 2.438350000000412 49.50789000000083, 2.3919499999992695 49.495759999999905, 2.3091499999992493 49.4764799999993, 2.1032099999993648 49.4350799999994, 2.088030000000799 49.435559999999896))",2024,0,0,0,0,0,0,0,5.63606545,BAtlas_11,1,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2878,"MULTILINESTRING ((2.088030000000799 49.435559999999896, 2.0646600000000603 49.41865999999936, 2.004699999999616 49.38011000000006, 1.951160000000641 49.354419999999664, 1.912609999999404 49.32728999999938, 1.869070000000761 49.29945000000055, 1.8469399999995062 49.288029999999765, 1.7976799999997866 49.25304999999935, 1.703590660719101 49.19606319951555, 1.6885772299527844 49.20324806441147, 1.5712500000009868 49.25020000000052, 1.4299100000007456 49.31372999999991, 1.3467500000006112 49.35013000000072, 1.167311118891746 49.42429256445439, 1.1358436216017367 49.434321737734535, 1.0970500000004222 49.447930000000326))",2011,0,0,0,0,0,0,0,2.27598692,BAtlas_11,1,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2879,"MULTILINESTRING ((3.2747318850917395 50.82575691795125, 3.1532999999999447 50.82653000000033, 3.097620000000461 50.82724000000064, 3.0362299999998186 50.822249999999315, 2.942139999999199 50.82184000000052, 2.9270099999994272 50.82010000000082, 2.847780000000114 50.81796000000037, 2.7606899999991583 50.81510999999955, 2.651959999999292 50.811130000000105))",2035,0,0,0,0,0,0,0,2.99086563,BAtlas_11,1,0,,,,,,,,0,0,0,,,
ba_roads_clean.2880,"MULTILINESTRING ((3.5656700000000683 47.81442000000061, 3.56630329312037 47.78067707219884, 3.557100000000105 47.74303999999938, 3.5456799999993223 47.73233000000073, 3.490719999999726 47.71520000000055, 3.4536000000007903 47.703069999999684, 3.4257600000001958 47.688080000000014, 3.392920000000288 47.658810000000756, 3.370080000000712 47.63168000000047, 3.33866999999924 47.58385000000089, 3.299409999999625 47.530319999999904, 3.2601500000001806 47.48963000000009, 3.2429100000008475 47.47439999999915, 3.1427199999999402 47.44965000000059, 3.0706200000004173 47.43751999999955, 2.979250000000434 47.425380000000644, 2.9421299999995654 47.42467000000033))",2043,0,0,0,0,0,0,0,2.62699025,BAtlas_11,1,1,,,,,,,,0,0,0,,,
