ArachneEntityID,Gazetteerid
1103657,2122361
1103658,2122361
1103735,2290409
1103739,2287728
1103740,2287728
1103741,2323295
1103763,2070134
1103807,2287732
1103808,2287732
1103809,2283262
1103810,2287728
1103827,2094111
1103828,2094111
1103836,2290443
1103842,2094111
1103845,2094111
1103848,2094111
1103849,2094111
1103855,2287732
1103861,2282606
1103867,2042786
1103870,2094111
1103873,2094111
1103874,2094111
1103876,2094111
1103878,2094111
1103879,2094111
1103882,2094111
1103883,2094111
1103884,2094111
1103885,2094111
1103886,2094111
1103887,2094111
1103891,2094111
1103892,2094111
1103893,2094111
1103894,2094111
1103899,2094111
1103901,2094111
1103903,2094099
1103904,2094111
1103905,2094111
1103914,2094111
1103915,2094111
1103916,2094111
1103917,2094111
1103918,2323295
1103919,2323295
1103929,2323295
1103958,2091507
1103992,2338677
1104025,2069712
1104028,2290409
1104031,2283134
1104040,2323295
1104081,2088480
1104083,2107280
1104097,2287728
1104109,2323295
1104111,2323295
1104121,2180646
1104124,2077133
1104125,2308231
1104145,2323295
1104151,2323295
1104152,2323295
1104190,2338677
1104191,2338677
1104213,2323295
1104266,2299324
1104267,2070134
1104269,2070134
1104270,2062302
1104273,2103120
1104274,2281803
1104293,2042806
1104296,2323295
1104298,2093883
1104311,2094882
1104313,2094882
1104314,2094882
1104321,2094882
1104333,2094882
1104336,2094882
1104339,2094882
1104340,2094882
1104341,2094882
1104342,2094882
1104343,2094882
1104344,2094882
1104357,2180629
1104366,2070134
1104370,2283134
1104375,2104959
1104381,2323295
1104385,2323295
1104409,2093935
1104419,2320170
1104431,2179802
1104434,2088192
1104435,2070134
1104439,2299324
1104442,2308231
1104443,2066113
1104448,2287765
1104458,2077133
1104460,2042806
1104466,2323295
1104484,2323295
1104502,2066113
1104515,2070400
1104519,2283134
1104541,2042750
1104549,2116326
1104561,2051668
1104593,2093799
1104606,2280298
1104611,2283140
1104634,2097009
1104651,2287728
1104652,2284807
1104665,2118422
1104672,2282606
1104755,2104959
1104778,2180646
1104779,2180646
1104831,2101335
1104838,2283134
1104845,2287728
1104851,2287728
1104950,2337543
1104960,2287728
1104970,2042664
1104974,2077133
1104975,2165932
1104976,2042750
1104989,2280298
1105008,2070134
1105019,2285315
1105023,2323295
1105029,2287726
1105030,2042663
1105045,2347936
1105051,2042706
1105063,2287728
1105067,2088247
1105076,2070134
1105078,2070134
1105080,2299324
1105081,2290400
1105082,2112771
1105088,2299102
1105092,2097009
1105110,2180646
1105169,2042869
1105176,2042750
1105219,2118415
1105229,2070400
1105230,2299324
1105428,2119806
1105430,2119806
1105441,2287728
1105445,2178702
1105455,2070134
1105479,2095836
1105484,2070373
1105492,2097009
1105503,2089788
1105504,2089788
1105506,2089788
1105507,2089788
1105520,2097009
1105533,2360027
1105534,2360027
1105535,2097009
1105537,2097009
1105569,2360027
1105570,2360027
1105571,2360027
1105586,2323295
1105590,2165932
1105611,2097009
1105646,2070373
1105647,2283134
1105654,2283134
1105684,2324491
1105696,2290443
1105699,2165932
1105716,2280255
1105717,2287708
1105718,2283234
1105753,2299324
1105771,2281803
1105797,2052457
1105801,2118415
1105805,2180646
1105810,2290443
1105830,2180639
1105840,2283134
1105842,2062852
1105848,2181121
1105850,2181121
1105853,2181121
1105893,2180634
1105934,2338697
1105963,2323295
1105964,2285315
1105966,2285702
1106004,2097292
1106012,2323295
1106014,2281840
1106043,2299660
1106044,2347955
1106047,2360027
1106050,2287728
1106052,2280357
1106062,2180705
1106073,2360027
1106101,2062354
1106105,2360027
1106118,2062354
1106137,2108946
1106146,2285315
1106170,2323295
1106173,2323295
1106182,2070134
1106183,2299660
1106184,2070134
1106189,2323295
1106193,2104160
1106198,2360027
1106201,2104069
1106207,2165932
1106216,2180634
1106238,2323295
1106270,2283134
1106272,2285701
1106274,2287726
1106279,2287728
1106280,2360027
1106294,2323295
1106295,2323295
1106296,2070134
1106332,2042743
1106337,2071532
1106353,2281840
1106357,2180646
1106365,2180646
1106389,2097009
1106392,2360027
1106402,2070400
1106419,2070134
1106445,2106305
1106489,2280283
1106493,2338753
1106495,2087383
1106498,2280298
1106499,2070373
1106503,2088480
1106517,2283140
1106550,2290409
1106555,2308231
1106570,2285315
1106604,2282606
1106608,2290400
1106625,2180646
1106628,2345156
1106629,2360027
1106646,2287728
1106672,2042664
1106797,2077133
1106825,2116326
1106842,2282606
1106871,2284807
1106874,2323295
1106894,2116326
1106925,2338677
1106926,2360027
1106927,2112771
1106931,2095750
1106942,2323295
1106943,2280298
1106953,2280298
1106960,2280298
1106972,2323295
1106995,2180634
1106996,2323295
1106997,2323295
1107001,2323295
1107007,2178814
1107014,2326753
1107015,2326753
1107016,2326753
1107019,2326753
1107020,2326753
1107029,2178814
1107054,2106395
1107072,2338753
1107074,2338753
1107076,2338753
1107077,2338753
1107078,2323295
1107081,2323295
1107082,2338753
1107084,2338753
1107087,2338753
1107098,2320170
1107100,2338753
1107112,2338753
1107125,2338753
1107147,2338753
1107153,2338753
1107161,2323295
1107163,2180646
1107174,2338753
1107198,2323295
1107273,2165932
1107284,2287704
1107295,2180646
1107304,2323295
1107305,2104069
1107306,2104160
1107317,2054004
1107319,2054004
1107320,2054004
1107321,2054004
1107322,2054004
1107323,2054004
1107324,2054004
1107325,2054004
1107326,2054004
1107327,2054004
1107328,2054004
1107329,2054004
1107330,2054004
1107331,2054004
1107332,2054004
1107345,2299102
1107349,2070166
1107350,2104160
1107415,2093799
1107420,2180646
1107427,2042806
1107435,2097009
1107436,2097009
1107460,2180646
1107472,2054004
1107475,2054004
1107476,2097009
1107490,2051668
1107497,2283134
1107510,2281840
1107529,2308231
1107532,2070134
1107546,2323295
1107565,2118422
1107585,2290400
1107616,2097009
1107653,2299324
1107674,2093799
1107690,2283175
1107691,2283133
1107701,2282705
1107718,2337538
1107719,2283133
1107727,2180646
1107737,2070134
1107764,2070375
1107765,2070375
1107766,2095836
1107792,2094698
1107793,2094698
1107794,2094698
1107795,2094698
1107833,2094882
1107856,2070134
1107882,2090143
1107891,2052457
1107892,2070134
1107901,2282606
1107939,2070134
1107952,2323295
1107953,2299102
1107959,2338677
1107967,2042743
1107968,2070134
1107969,2066113
1107996,2323295
1108005,2180646
1108022,2042806
1108052,2180646
1108053,2180646
1108094,2345156
1108095,2052651
1108174,2097009
1108209,2347955
1108216,2360027
1108226,2181121
1108227,2181121
1108228,2181121
1108229,2181121
1108230,2181121
1108231,2181121
1108232,2181121
1108233,2181121
1108234,2181121
1108235,2181121
1108242,2072754
1108256,2285873
1108259,2287728
1108268,2122384
1108333,2180646
1108336,2180646
1108337,2180646
1108344,2180646
1108345,2180646
1108349,2180646
1108350,2180646
1108351,2180646
1108352,2180646
1108358,2180646
1108359,2180646
1108360,2180646
1108361,2180646
1108362,2180646
1108364,2180646
1108380,2180646
1108383,2180646
1108385,2180646
1108487,2338558
1108488,2338558
1108591,2094986
1108592,2094986
1108607,2094986
1108619,2093835
1108633,2180646
1108634,2180646
1108636,2180646
1108641,2180646
1108655,2359950
1108709,2094986
1108929,2097009
1109045,2095618
1109048,2095606
1109049,2051668
1109050,2051668
1109052,2051668
1109054,2051668
1109056,2051668
1109057,2051668
1109059,2099451
1109061,2051668
1109062,2051668
1109063,2051668
1109064,2051668
1109065,2051668
1109067,2051668
1109068,2051668
1109069,2051668
1109070,2051668
1109072,2051668
1109075,2090347
1109076,2051668
1109077,2051668
1109078,2051668
1109079,2051668
1109081,2051668
1109083,2051668
1109084,2051668
1109085,2051668
1109086,2051668
1109087,2051668
1109088,2051668
1109089,2051668
1109090,2051668
1109091,2051668
1109094,2051668
1109096,2051668
1109097,2051668
1109100,2051668
1109101,2051668
1109103,2051668
1109105,2051668
1109106,2051668
1109107,2051668
1109108,2051668
1109111,2099451
1109112,2051668
1109116,2051668
1109117,2051668
1109118,2051668
1109119,2051668
1109120,2051668
1109121,2115414
1109122,2090355
1109123,2115414
1109126,2051668
1109127,2051668
1109128,2051668
1109129,2051668
1109130,2051668
1109131,2099451
1109135,2051668
1109137,2051668
1109138,2051668
1109139,2090355
1109140,2051668
1109141,2051668
1109142,2051668
1109143,2090343
1109144,2051668
1109145,2051668
1109146,2051668
1109147,2051668
1109148,2051668
1109151,2051668
1109152,2051668
1109153,2051668
1109154,2090355
1109156,2090355
1109158,2051668
1109159,2051668
1109160,2051668
1109161,2090355
1109162,2051668
1109163,2051668
1109165,2051668
1109166,2099451
1109167,2090355
1109168,2090284
1109169,2051668
1109170,2051668
1109172,2345168
1109173,2345168
1109174,2345168
1109175,2345168
1109176,2338753
1109177,2338753
1109190,2323295
1109192,2051668
1109193,2051668
1109201,2051668
1109202,2051668
1109205,2051668
1109213,2323295
1109214,2323295
1109215,2323295
1109216,2323295
1109217,2323295
1109218,2323295
1109219,2323295
1109220,2323295
1109221,2323295
1109222,2323295
1109224,2051668
1109225,2110446
1109227,2051668
1109228,2051668
1109230,2051668
1109231,2051668
1109232,2051668
1109233,2051668
1109234,2051668
1109235,2051668
1109236,2051668
1109237,2051668
1109238,2051668
1109239,2051668
1109240,2051668
1109241,2090347
1109243,2051668
1109245,2051668
1109246,2051668
1109248,2051668
1109249,2051668
1109250,2051668
1109251,2051668
1109254,2051668
1109256,2051668
1109258,2051668
1109259,2051668
1109260,2051668
1109261,2051668
1109262,2051668
1109263,2051668
1109264,2051668
1109265,2051668
1109266,2090284
1109267,2051668
1109268,2051668
1109269,2051668
1109270,2051668
1109271,2051668
1109272,2051668
1109273,2051668
1109274,2051668
1109275,2051668
1109276,2051668
1109277,2051668
1109278,2051668
1109476,2281803
1110012,2090343
1110017,2090343
1110044,2090343
1110045,2090343
1110046,2090343
1110047,2090343
1110048,2090343
1110049,2090343
1110050,2090343
1110051,2090343
1110053,2090343
1110054,2090343
1110055,2090343
1110057,2090343
1110058,2090343
1110059,2090343
1110060,2090343
1110061,2090343
1110062,2090343
1110085,2051668
1110086,2051668
1110087,2051668
1110088,2051668
1110089,2090343
1110090,2090343
1110091,2090343
1110092,2090343
1110093,2090343
1110094,2090343
1110095,2090343
1110096,2090343
1110097,2090343
1110098,2090343
1110099,2090343
1110100,2090343
1110101,2090343
1110102,2090343
1110103,2090343
1110104,2090343
1110105,2090343
1110106,2090343
1110107,2090343
1110108,2090343
1110109,2090343
1110110,2090343
1110111,2090343
1110112,2090343
1110113,2090343
1110114,2090343
1110115,2090343
1110116,2090343
1110117,2090343
1110118,2090343
1110119,2090343
1110120,2090343
1110121,2090343
1110122,2090343
1110123,2090343
1110124,2090343
1110125,2090343
1110126,2079817
1110128,2051668
1110130,2051668
1110131,2051668
1110132,2051668
1110134,2051668
1110135,2051668
1110136,2051668
1110138,2051668
1110140,2051668
1110141,2090284
1110142,2051668
1110143,2051668
1110144,2051668
1110146,2051668
1110148,2051668
1110149,2051668
1110150,2051668
1110152,2051668
1110153,2051668
1110154,2090347
1110155,2090355
1110156,2090355
1110157,2090355
1110158,2090355
1110159,2090355
1110164,2093883
1110165,2100124
1110166,2100124
1110167,2100124
1110177,2051668
1110178,2051668
1110179,2051668
1110180,2051668
1110184,2090343
1110185,2090355
1110186,2051668
1110187,2090343
1110190,2051668
1110191,2090343
1110199,2051668
1110201,2051668
1110202,2051668
1110203,2051668
1110204,2051668
1110205,2051668
1110206,2051668
1110207,2051668
1110210,2323295
1110211,2323295
1110215,2323295
1110216,2323295
1110217,2323295
1110218,2323295
1110219,2323295
1110220,2323295
1110221,2323295
1110222,2323295
1110223,2323295
1110224,2323295
1110225,2323295
1110226,2323295
1110227,2323295
1110228,2323295
1110229,2323295
1110230,2323295
1110231,2323295
1110232,2323295
1110233,2323295
1110234,2323295
1110235,2323295
1110238,2323295
1110239,2323295
1110240,2323295
1110241,2323295
1110242,2323295
1110243,2323295
1110245,2323295
1110246,2323295
1110247,2323295
1110248,2323295
1110249,2323295
1110250,2323295
1110251,2323295
1110252,2323295
1110253,2323295
1110254,2323295
1110255,2323295
1110256,2323295
1110257,2323295
1110258,2323295
1110259,2323295
1110260,2323295
1110261,2323295
1110262,2323295
1110263,2323295
1110265,2323295
1110269,2323295
1110270,2323295
1110271,2323295
1110272,2323295
1110273,2323295
1110274,2323295
1110277,2323295
1110278,2323295
1110279,2323295
1110280,2323295
1110281,2323295
1110282,2323295
1110283,2323295
1110284,2323295
1110285,2323295
1110286,2323295
1110287,2323295
1110288,2323295
1110292,2323295
1110293,2323295
1110294,2323295
1110295,2323295
1110296,2323295
1110297,2323295
1110298,2323295
1110299,2323295
1110300,2323295
1110301,2323295
1110302,2323295
1110303,2323295
1110304,2323295
1110305,2323295
1110306,2323295
1110307,2323295
1110308,2323295
1110309,2323295
1110310,2323295
1110311,2323295
1110312,2323295
1110313,2323295
1110314,2323295
1110325,2323295
1110327,2323295
1110328,2323295
1110329,2323295
1110330,2323295
1110332,2323295
1110337,2323295
1110338,2323295
1110339,2323295
1110340,2323295
1110342,2323295
1110344,2323295
1110351,2323295
1110352,2323295
1110353,2323295
1110356,2323295
1110357,2323295
1110363,2323295
1110364,2323295
1110366,2323295
1110368,2323295
1110369,2323295
1110370,2323295
1110372,2323295
1110373,2323295
1110375,2323295
1110376,2323295
1110381,2323295
1110382,2323295
1110383,2323295
1110384,2323295
1110387,2323295
1110389,2323295
1110392,2323295
1110393,2323295
1110395,2323295
1110398,2323295
1110399,2323295
1110400,2323295
1110401,2323295
1110402,2323295
1110403,2323295
1110404,2323295
1110405,2323295
1110406,2323295
1110407,2323295
1110408,2323295
1110409,2323295
1110410,2323295
1110411,2323295
1110412,2323295
1110413,2323295
1110414,2323295
1110415,2323295
1110416,2323295
1110417,2323295
1110418,2323295
1110419,2323295
1110420,2323295
1110421,2323295
1110422,2323295
1110423,2323295
1110424,2323295
1110425,2323295
1110426,2323295
1110427,2323295
1110428,2323295
1110429,2323295
1110430,2323295
1110431,2323295
1110432,2323295
1110433,2323295
1110434,2323295
1110435,2323295
1110463,2280283
1110464,2280283
1110515,2280283
1110516,2280283
1110517,2280283
1110518,2280283
1110519,2280283
1110520,2280283
1110521,2280283
1110587,2280298
1110629,2072756
1110688,2320168
1110695,2323295
1110715,2323295
1110716,2323295
1110719,2323295
1110725,2281803
1110728,2323295
1110730,2323295
1110745,2093507
1110746,2323295
1110747,2042806
1110753,2323295
1110754,2323295
1110757,2323295
1110758,2042869
1110759,2042806
1110761,2042806
1110762,2042806
1110763,2042806
1110764,2042869
1110765,2042869
1110771,2323295
1110779,2042806
1110781,2323295
1110784,2323295
1110791,2180646
1110792,2323295
1110797,2365651
1110798,2365651
1110799,2365651
1110805,2323295
1110810,2323295
1110811,2323295
1110818,2320168
1110828,2180646
1110830,2180646
1110831,2180646
1110833,2180646
1110839,2180646
1110840,2180646
1110871,2281717
1110872,2323295
1110874,2090049
1110901,2122384
1110904,2122384
1110905,2122384
1110907,2122384
1110908,2122384
1110909,2122384
1110911,2122384
1110912,2122384
1110914,2122384
1110915,2122384
1110920,2122384
1110921,2122384
1110922,2122384
1110923,2122384
1110924,2122384
1110925,2122384
1110928,2122384
1110929,2122384
1110930,2122384
1110931,2122384
1110932,2122384
1110933,2122384
1110934,2122384
1110935,2122384
1110936,2122384
1110937,2122384
1110939,2181431
1110940,2122384
1110941,2181431
1110943,2122384
1110944,2122384
1110945,2122384
1110946,2122384
1110947,2122384
1110948,2122384
1110950,2122384
1110951,2122384
1110952,2122384
1110953,2122384
1110954,2122384
1110955,2122384
1110956,2122384
1110957,2122384
1110958,2122384
1110959,2122384
1110960,2122384
1110961,2122384
1110963,2122384
1110966,2122384
1110967,2122384
1110969,2122384
1110970,2122384
1110971,2122384
1110974,2122384
1110975,2122384
1110980,2093577
1110981,2122384
1110982,2122384
1110983,2122384
1110998,2122384
1110999,2122384
1111000,2122384
1111001,2122384
1111002,2122384
1111003,2122384
1111004,2122384
1111005,2122384
1111006,2122384
1111007,2122384
1111009,2122384
1111013,2122384
1111014,2122384
1111016,2122384
1111021,2122384
1111022,2122384
1111023,2122384
1111024,2122384
1111025,2122384
1111026,2122384
1111027,2122384
1111028,2122384
1111029,2122384
1111030,2181431
1111031,2122384
1111032,2122384
1111033,2122384
1111034,2122384
1111035,2122384
1111036,2122384
1111039,2122384
1111041,2122384
1111043,2122384
1111044,2122384
1111045,2122384
1111047,2122384
1111048,2122384
1111049,2122384
1111050,2122384
1111051,2122384
1111054,2122384
1111055,2122384
1111056,2122384
1111057,2122384
1111060,2122384
1111062,2122384
1111063,2122384
1111066,2122384
1111070,2122384
1111071,2122384
1111072,2122384
1111075,2122384
1111077,2122384
1111078,2122384
1111079,2181431
1111080,2181431
1111081,2122384
1111082,2122384
1111087,2122384
1111088,2122384
1111090,2181431
1111093,2181431
1111102,2122384
1111103,2122384
1111104,2122384
1111105,2122384
1111107,2122384
1111108,2122384
1111109,2122384
1111110,2122384
1111111,2122384
1111112,2093577
1111113,2122384
1111114,2122384
1111115,2122384
1111118,2122384
1111121,2122384
1111122,2122384
1111123,2122384
1111124,2122384
